Date;Time;Weekday;P_pump;p_TDLAS;p_in;I_total;U_supply;external_pump;Runtime;Conc_estimate;pCH4;xCH4;T_control;T_gas;%rH_gas;
2021-05-21;13:44:13;5;0.447;1013.8;1006.13;511.25;19.108169;1;340440153;59.584;56.545;56.945;44.003;39.069;39.551;
2021-05-21;13:44:15;5;0.448;1014.22;1006.12;517.562;19.094426;1;340440155;60.034;56.976;57.38;43.991;39.074;39.568;
2021-05-21;13:44:17;5;0.448;1014.01;1006.16;504.187;19.097862;1;340440157;59.46;56.427;56.825;43.994;39.079;39.552;
2021-05-21;13:44:19;5;0.448;1014.13;1006.18;511.5;19.096881;1;340440159;59.584;56.547;56.944;44.001;39.079;39.518;
2021-05-21;13:44:21;5;0.448;1013.92;1006.18;409.0;19.100807;1;340440161;59.669;56.629;57.027;44.004;39.074;39.551;
2021-05-21;13:44:23;5;0.448;1014.11;1006.15;461.312;19.11455;1;340440163;59.71;56.667;57.066;44.006;39.074;39.551;
2021-05-21;13:44:25;5;0.448;1013.97;1006.16;508.0;19.108169;1;340440165;59.435;56.403;56.8;43.999;39.09;39.587;
2021-05-21;13:44:27;5;0.448;1014.01;1006.14;505.125;19.099825;1;340440167;59.664;56.622;57.022;44.009;39.074;39.534;
2021-05-21;13:44:29;5;0.448;1014.1;1006.16;452.5;19.097862;1;340440169;59.73;56.686;57.085;43.999;39.074;39.585;
2021-05-21;13:44:31;5;0.448;1014.04;1006.14;453.937;19.100807;1;340440171;59.414;56.382;56.78;44.005;39.069;39.568;
2021-05-21;13:44:33;5;0.448;1014.18;1006.15;510.937;19.110623;1;340440173;59.944;56.892;57.293;43.998;39.079;39.569;
2021-05-21;13:44:35;5;0.448;1013.86;1006.17;514.187;19.095408;1;340440175;59.845;56.797;57.196;43.995;39.079;39.552;
2021-05-21;13:44:37;5;0.448;1014.28;1006.18;467.062;19.113077;1;340440177;59.48;56.447;56.844;44.001;39.079;39.552;
2021-05-21;13:44:39;5;0.448;1014.14;1006.16;514.25;19.095408;1;340440179;59.095;56.077;56.472;44.001;39.074;39.551;
2021-05-21;13:44:41;5;0.447;1014.27;1006.17;489.625;19.112586;1;340440181;59.139;56.12;56.514;44.003;39.079;39.552;
2021-05-21;13:44:43;5;0.448;1014.03;1006.16;482.562;19.096389;1;340440183;59.695;56.653;57.052;43.996;39.074;39.534;
2021-05-21;13:44:45;5;0.448;1014.16;1006.16;508.687;19.106696;1;340440185;59.63;56.59;56.989;43.99;39.074;39.551;
2021-05-21;13:44:47;5;0.448;1013.94;1006.2;514.75;19.095899;1;340440187;59.499;56.467;56.863;43.998;39.069;39.551;
2021-05-21;13:44:49;5;0.448;1014.42;1006.17;477.062;19.097862;1;340440189;59.49;56.456;56.853;43.992;39.074;39.568;
2021-05-21;13:44:51;5;0.448;1014.05;1006.17;507.687;19.105225;1;340440191;59.374;56.346;56.742;44.006;39.074;39.551;
2021-05-21;13:44:53;5;0.448;1014.18;1006.17;479.0;19.097371;1;340440193;59.269;56.245;56.64;44.004;39.079;39.552;
2021-05-21;13:44:55;5;0.448;1014.15;1006.15;517.25;19.095899;1;340440195;59.644;56.603;57.003;43.994;39.079;39.552;
2021-05-21;13:44:57;5;0.448;1014.01;1006.17;507.5;19.097862;1;340440197;59.189;56.168;56.563;44.006;39.079;39.552;
2021-05-21;13:44:59;5;0.448;1014.21;1006.17;456.125;19.097862;1;340440199;59.289;56.263;56.659;44.001;39.074;39.534;
2021-05-21;13:45:01;5;0.448;1014.21;1006.19;414.875;19.097371;1;340440201;59.429;56.399;56.795;43.996;39.074;39.551;
2021-05-21;13:45:03;5;0.447;1014.37;1006.17;406.062;19.098844;1;340440203;59.445;56.413;56.81;44.004;39.079;39.518;
2021-05-21;13:45:05;5;0.448;1014.05;1006.18;507.875;19.119458;1;340440205;59.124;56.106;56.5;44.001;39.079;39.552;
2021-05-21;13:45:07;5;0.448;1014.17;1006.2;513.625;19.110623;1;340440207;58.859;55.853;56.244;43.991;39.074;39.534;
2021-05-21;13:45:09;5;0.448;1013.92;1006.18;525.937;19.093935;1;340440209;58.859;55.852;56.244;43.988;39.079;39.552;
2021-05-21;13:45:11;5;0.448;1014.43;1006.18;507.125;19.105224;1;340440211;59.329;56.303;56.698;44.009;39.079;39.535;
2021-05-21;13:45:13;5;0.448;1013.99;1006.2;532.312;19.0905;1;340440213;59.48;56.449;56.844;43.984;39.079;39.518;
2021-05-21;13:45:15;5;0.448;1014.37;1006.17;499.875;19.097862;1;340440215;58.91;55.9;56.293;44.005;39.079;39.535;
2021-05-21;13:45:17;5;0.448;1014.03;1006.21;427.625;19.097371;1;340440217;58.96;55.95;56.341;44.003;39.074;39.517;
2021-05-21;13:45:19;5;0.447;1014.23;1006.18;469.25;19.112586;1;340440219;58.969;55.957;56.35;43.998;39.069;39.551;
2021-05-21;13:45:21;5;0.448;1014.08;1006.18;491.25;19.104733;1;340440221;59.2;56.179;56.574;44.017;39.074;39.551;
2021-05-21;13:45:23;5;0.448;1014.3;1006.17;440.25;19.099825;1;340440223;59.174;56.153;56.548;44.004;39.074;39.534;
2021-05-21;13:45:25;5;0.448;1014.15;1006.15;507.125;19.12093;1;340440225;59.185;56.163;56.559;43.999;39.074;39.5;
2021-05-21;13:45:27;5;0.448;1014.24;1006.17;509.937;19.098843;1;340440227;59.295;56.269;56.665;43.997;39.074;39.517;
2021-05-21;13:45:29;5;0.448;1013.94;1006.18;457.625;19.111114;1;340440229;59.464;56.432;56.829;43.999;39.09;39.536;
2021-05-21;13:45:31;5;0.448;1014.17;1006.19;510.25;19.099334;1;340440231;59.025;56.011;56.404;43.998;39.084;39.518;
2021-05-21;13:45:33;5;0.448;1014.25;1006.17;502.125;19.096881;1;340440233;59.025;56.01;56.404;43.997;39.074;39.517;
2021-05-21;13:45:35;5;0.448;1014.06;1006.15;482.75;19.113568;1;340440235;58.759;55.755;56.148;44.0;39.09;39.553;
2021-05-21;13:45:37;5;0.448;1014.13;1006.16;520.187;19.093444;1;340440237;59.099;56.081;56.476;43.992;39.079;39.535;
2021-05-21;13:45:39;5;0.448;1013.96;1006.16;470.562;19.095899;1;340440239;59.044;56.028;56.423;44.006;39.079;39.535;
2021-05-21;13:45:41;5;0.448;1014.16;1006.2;519.812;19.110132;1;340440241;59.144;56.127;56.52;43.993;39.079;39.518;
2021-05-21;13:45:43;5;0.448;1013.97;1006.19;507.375;19.097862;1;340440243;59.155;56.136;56.53;44.004;39.079;39.535;
2021-05-21;13:45:45;5;0.448;1014.2;1006.19;468.0;19.100316;1;340440245;58.734;55.733;56.124;44.004;39.079;39.518;
2021-05-21;13:45:47;5;0.448;1013.95;1006.19;494.5;19.114058;1;340440247;59.235;56.212;56.607;44.012;39.074;39.517;
2021-05-21;13:45:49;5;0.447;1014.21;1006.21;460.937;19.099825;1;340440249;58.684;55.686;56.076;44.004;39.084;39.535;
2021-05-21;13:45:51;5;0.448;1013.9;1006.21;494.687;19.117494;1;340440251;58.724;55.724;56.114;44.016;39.079;39.484;
2021-05-21;13:45:53;5;0.448;1014.31;1006.21;477.062;19.093935;1;340440253;58.839;55.834;56.225;43.989;39.084;39.518;
2021-05-21;13:45:55;5;0.447;1014.17;1006.21;478.5;19.09688;1;340440255;59.06;56.046;56.438;44.0;39.084;39.501;
2021-05-21;13:45:57;5;0.447;1014.32;1006.22;464.375;19.095898;1;340440257;59.019;56.008;56.399;43.997;39.09;39.519;
2021-05-21;13:45:59;5;0.448;1014.14;1006.21;502.312;19.116022;1;340440259;58.55;55.557;55.945;44.001;39.079;39.518;
2021-05-21;13:46:01;5;0.448;1014.3;1006.22;507.0;19.104243;1;340440261;58.789;55.787;56.176;43.999;39.079;39.535;
2021-05-21;13:46:03;5;0.448;1014.03;1006.22;513.625;19.095898;1;340440263;59.139;56.122;56.515;43.995;39.079;39.535;
2021-05-21;13:46:05;5;0.448;1014.44;1006.23;492.25;19.100806;1;340440265;58.795;55.793;56.182;43.994;39.084;39.484;
2021-05-21;13:46:07;5;0.448;1013.97;1006.21;529.187;19.109641;1;340440267;58.739;55.738;56.128;43.985;39.074;39.483;
2021-05-21;13:46:09;5;0.447;1014.49;1006.19;507.375;19.098353;1;340440269;58.695;55.694;56.086;44.007;39.074;39.483;
2021-05-21;13:46:11;5;0.448;1014.03;1006.23;444.875;19.107679;1;340440271;58.365;55.381;55.767;44.011;39.09;39.502;
2021-05-21;13:46:13;5;0.448;1014.29;1006.26;507.562;19.101788;1;340440273;58.364;55.381;55.766;44.004;39.079;39.484;
2021-05-21;13:46:15;5;0.448;1014.14;1006.21;458.187;19.116022;1;340440275;58.8;55.797;56.187;44.0;39.079;39.501;
2021-05-21;13:46:17;5;0.448;1014.37;1006.25;510.687;19.09639;1;340440277;58.599;55.606;55.993;43.997;39.079;39.535;
2021-05-21;13:46:19;5;0.448;1014.24;1006.23;452.812;19.110132;1;340440279;59.054;56.042;56.433;43.997;39.079;39.552;
2021-05-21;13:46:21;5;0.448;1014.23;1006.23;464.937;19.097371;1;340440281;58.569;55.576;55.964;43.997;39.084;39.501;
2021-05-21;13:46:23;5;0.448;1014.33;1006.25;510.937;19.097862;1;340440283;58.805;55.804;56.192;43.996;39.079;39.484;
2021-05-21;13:46:25;5;0.448;1014.18;1006.23;520.75;19.110132;1;340440285;58.57;55.577;55.965;43.994;39.074;39.517;
2021-05-21;13:46:27;5;0.447;1014.22;1006.24;510.5;19.113078;1;340440287;58.559;55.567;55.954;44.001;39.084;39.484;
2021-05-21;13:46:29;5;0.448;1014.14;1006.23;501.437;19.094426;1;340440289;58.409;55.424;55.81;43.993;39.079;39.518;
2021-05-21;13:46:31;5;0.448;1014.37;1006.24;523.25;19.109151;1;340440291;59.009;55.999;56.389;43.992;39.079;39.484;
2021-05-21;13:46:33;5;0.448;1014.1;1006.22;477.187;19.096389;1;340440293;58.589;55.595;55.984;43.999;39.084;39.501;
2021-05-21;13:46:35;5;0.447;1014.08;1006.23;511.125;19.109641;1;340440295;58.8;55.798;56.187;44.003;39.079;39.484;
2021-05-21;13:46:37;5;0.447;1014.01;1006.2;467.625;19.095408;1;340440297;58.564;55.57;55.959;44.003;39.074;39.5;
2021-05-21;13:46:39;5;0.448;1014.16;1006.21;504.5;19.110623;1;340440299;58.664;55.666;56.056;44.001;39.079;39.501;
2021-05-21;13:46:41;5;0.448;1013.99;1006.23;454.0;19.099334;1;340440301;58.529;55.538;55.925;44.002;39.079;39.484;
2021-05-21;13:46:43;5;0.448;1014.18;1006.22;491.437;19.11504;1;340440303;58.249;55.269;55.655;44.002;39.079;39.484;
2021-05-21;13:46:45;5;0.447;1014.08;1006.23;510.562;19.09688;1;340440305;58.339;55.356;55.742;44.002;39.079;39.518;
2021-05-21;13:46:47;5;0.448;1014.18;1006.23;483.562;19.098353;1;340440307;58.32;55.337;55.723;44.001;39.079;39.484;
2021-05-21;13:46:49;5;0.447;1014.02;1006.24;530.25;19.104733;1;340440309;58.225;55.247;55.632;43.984;39.074;39.483;
2021-05-21;13:46:51;5;0.448;1014.21;1006.23;490.5;19.097862;1;340440311;58.474;55.485;55.873;44.005;39.079;39.484;
2021-05-21;13:46:53;5;0.448;1014.23;1006.21;511.25;19.09639;1;340440313;58.474;55.485;55.873;44.008;39.074;39.483;
2021-05-21;13:46:55;5;0.447;1014.32;1006.22;479.875;19.106206;1;340440315;58.215;55.236;55.622;43.989;39.09;39.485;
2021-05-21;13:46:57;5;0.448;1014.2;1006.24;517.687;19.09688;1;340440317;58.199;55.223;55.607;43.996;39.084;39.501;
2021-05-21;13:46:59;5;0.447;1014.38;1006.22;463.437;19.107188;1;340440319;58.224;55.245;55.631;44.001;39.079;39.501;
2021-05-21;13:47:01;5;0.448;1014.03;1006.21;454.562;19.101789;1;340440321;58.524;55.532;55.92;44.015;39.084;39.484;
2021-05-21;13:47:03;5;0.448;1014.49;1006.23;514.875;19.100316;1;340440323;58.349;55.365;55.752;43.997;39.079;39.484;
2021-05-21;13:47:05;5;0.448;1013.95;1006.25;480.687;19.096881;1;340440325;58.244;55.266;55.65;44.0;39.079;39.484;
2021-05-21;13:47:07;5;0.448;1014.46;1006.23;501.687;19.102279;1;340440327;58.309;55.327;55.713;44.006;39.079;39.484;
2021-05-21;13:47:09;5;0.448;1014.16;1006.26;498.5;19.109151;1;340440329;58.319;55.339;55.723;44.006;39.074;39.483;
2021-05-21;13:47:11;5;0.448;1014.34;1006.26;505.562;19.099334;1;340440331;58.315;55.334;55.719;43.997;39.074;39.466;
2021-05-21;13:47:13;5;0.448;1014.22;1006.24;496.125;19.108169;1;340440333;58.48;55.492;55.878;44.012;39.079;39.484;
2021-05-21;13:47:15;5;0.448;1014.26;1006.23;451.5;19.102279;1;340440335;58.59;55.597;55.984;44.004;39.079;39.484;
2021-05-21;13:47:17;5;0.447;1014.35;1006.23;507.687;19.117985;1;340440337;58.414;55.428;55.814;43.999;39.074;39.466;
2021-05-21;13:47:19;5;0.448;1014.22;1006.23;475.0;19.098353;1;340440339;58.309;55.327;55.713;43.99;39.074;39.483;
2021-05-21;13:47:21;5;0.447;1014.32;1006.22;507.625;19.117985;1;340440341;58.194;55.216;55.602;43.998;39.079;39.484;
2021-05-21;13:47:23;5;0.447;1014.12;1006.23;511.0;19.103752;1;340440343;58.01;55.04;55.424;43.998;39.079;39.45;
2021-05-21;13:47:25;5;0.448;1014.47;1006.25;504.687;19.099825;1;340440345;58.075;55.103;55.487;44.008;39.079;39.484;
2021-05-21;13:47:27;5;0.448;1014.05;1006.25;507.687;19.116513;1;340440347;57.949;54.983;55.365;43.995;39.079;39.467;
2021-05-21;13:47:29;5;0.448;1014.52;1006.23;495.625;19.099334;1;340440349;58.08;55.107;55.491;43.997;39.09;39.485;
2021-05-21;13:47:31;5;0.448;1014.09;1006.24;507.75;19.113077;1;340440351;58.284;55.303;55.689;43.995;39.079;39.484;
2021-05-21;13:47:33;5;0.448;1014.21;1006.23;512.562;19.10277;1;340440353;58.064;55.092;55.477;43.998;39.079;39.467;
2021-05-21;13:47:35;5;0.448;1014.03;1006.26;510.562;19.097862;1;340440355;57.91;54.946;55.327;44.002;39.074;39.449;
2021-05-21;13:47:37;5;0.448;1014.23;1006.26;454.75;19.118967;1;340440357;57.454;54.509;54.888;44.008;39.079;39.484;
2021-05-21;13:47:39;5;0.447;1014.08;1006.23;489.437;19.100807;1;340440359;57.964;54.996;55.38;44.001;39.09;39.485;
2021-05-21;13:47:41;5;0.448;1014.39;1006.23;511.437;19.113568;1;340440361;57.815;54.853;55.236;43.998;39.084;39.484;
2021-05-21;13:47:43;5;0.447;1013.92;1006.26;509.812;19.095408;1;340440363;58.1;55.128;55.511;43.991;39.079;39.467;
2021-05-21;13:47:45;5;0.448;1014.37;1006.26;508.437;19.100316;1;340440365;57.784;54.825;55.206;44.002;39.079;39.484;
2021-05-21;13:47:47;5;0.448;1014.0;1006.25;520.5;19.107187;1;340440367;57.639;54.685;55.066;43.992;39.09;39.485;
2021-05-21;13:47:49;5;0.448;1014.24;1006.26;514.562;19.095899;1;340440369;57.909;54.945;55.326;43.999;39.079;39.467;
2021-05-21;13:47:51;5;0.448;1014.07;1006.26;424.687;19.098353;1;340440371;57.81;54.85;55.231;44.004;39.079;39.467;
2021-05-21;13:47:53;5;0.447;1014.17;1006.27;508.0;19.112586;1;340440373;58.104;55.133;55.515;43.996;39.084;39.467;
2021-05-21;13:47:55;5;0.448;1014.16;1006.25;486.25;19.099334;1;340440375;57.624;54.671;55.052;44.003;39.069;39.483;
2021-05-21;13:47:57;5;0.447;1014.09;1006.27;505.0;19.108659;1;340440377;57.814;54.855;55.235;44.003;39.074;39.466;
2021-05-21;13:47:59;5;0.448;1014.2;1006.27;510.375;19.097371;1;340440379;57.634;54.682;55.061;44.0;39.079;39.467;
2021-05-21;13:48:01;5;0.447;1014.28;1006.28;468.0;19.112586;1;340440381;57.644;54.692;55.071;43.994;39.079;39.484;
2021-05-21;13:48:03;5;0.447;1014.21;1006.23;510.937;19.101789;1;340440383;57.665;54.709;55.091;43.995;39.079;39.467;
2021-05-21;13:48:05;5;0.448;1014.24;1006.26;498.562;19.096881;1;340440385;57.48;54.534;54.912;43.993;39.084;39.484;
2021-05-21;13:48:07;5;0.448;1014.25;1006.24;486.125;19.111605;1;340440387;57.964;54.997;55.38;43.997;39.079;39.484;
2021-05-21;13:48:09;5;0.447;1014.37;1006.28;520.562;19.094426;1;340440389;57.695;54.741;55.12;43.994;39.079;39.467;
2021-05-21;13:48:11;5;0.447;1014.3;1006.27;467.375;19.094917;1;340440391;57.885;54.922;55.303;44.0;39.079;39.45;
2021-05-21;13:48:13;5;0.448;1014.31;1006.26;512.625;19.10866;1;340440393;57.449;54.504;54.883;44.006;39.079;39.45;
2021-05-21;13:48:15;5;0.448;1014.37;1006.25;451.062;19.101297;1;340440395;57.074;54.144;54.521;44.012;39.074;39.466;
2021-05-21;13:48:17;5;0.448;1014.29;1006.26;504.812;19.115041;1;340440397;57.664;54.71;55.09;44.004;39.079;39.415;
2021-05-21;13:48:19;5;0.448;1014.1;1006.32;510.812;19.097862;1;340440399;57.654;54.704;55.081;44.004;39.074;39.466;
2021-05-21;13:48:21;5;0.448;1014.28;1006.29;497.937;19.101298;1;340440401;57.834;54.875;55.254;44.01;39.084;39.433;
2021-05-21;13:48:23;5;0.447;1014.24;1006.27;504.312;19.098844;1;340440403;57.584;54.634;55.013;44.002;39.079;39.45;
2021-05-21;13:48:25;5;0.448;1014.2;1006.29;510.312;19.096389;1;340440405;57.304;54.367;54.743;44.001;39.079;39.467;
2021-05-21;13:48:27;5;0.448;1014.14;1006.28;516.937;19.095408;1;340440407;57.309;54.371;54.747;43.99;39.084;39.467;
2021-05-21;13:48:29;5;0.448;1014.06;1006.29;510.312;19.09688;1;340440409;57.515;54.568;54.946;43.998;39.079;39.449;
2021-05-21;13:48:31;5;0.448;1014.29;1006.31;420.25;19.097862;1;340440411;57.644;54.694;55.071;43.997;39.079;39.432;
2021-05-21;13:48:33;5;0.448;1014.12;1006.32;507.625;19.12731;1;340440413;57.529;54.585;54.96;43.998;39.079;39.45;
2021-05-21;13:48:35;5;0.448;1014.41;1006.33;504.437;19.105225;1;340440415;57.629;54.68;55.056;44.004;39.084;39.433;
2021-05-21;13:48:37;5;0.447;1014.27;1006.3;517.375;19.094917;1;340440417;57.77;54.813;55.192;43.998;39.079;39.415;
2021-05-21;13:48:39;5;0.448;1014.42;1006.31;520.75;19.094426;1;340440419;57.549;54.602;54.979;43.991;39.079;39.45;
2021-05-21;13:48:41;5;0.448;1013.96;1006.32;510.937;19.097371;1;340440421;57.414;54.474;54.849;44.001;39.074;39.432;
2021-05-21;13:48:43;5;0.448;1014.47;1006.3;504.5;19.098353;1;340440423;57.554;54.607;54.984;44.01;39.079;39.45;
2021-05-21;13:48:45;5;0.448;1013.95;1006.3;417.812;19.099334;1;340440425;57.519;54.573;54.95;44.004;39.079;39.45;
2021-05-21;13:48:47;5;0.448;1014.43;1006.29;508.5;19.116022;1;340440427;57.215;54.281;54.656;43.995;39.084;39.467;
2021-05-21;13:48:49;5;0.447;1014.19;1006.3;510.687;19.098353;1;340440429;57.2;54.267;54.642;44.001;39.084;39.416;
2021-05-21;13:48:51;5;0.448;1014.33;1006.32;513.75;19.094917;1;340440431;57.24;54.307;54.681;43.995;39.084;39.45;
2021-05-21;13:48:53;5;0.448;1014.12;1006.33;449.062;19.098844;1;340440433;57.07;54.145;54.516;44.008;39.079;39.467;
2021-05-21;13:48:55;5;0.448;1014.29;1006.29;498.0;19.105225;1;340440435;57.189;54.256;54.632;44.009;39.079;39.45;
2021-05-21;13:48:57;5;0.448;1014.09;1006.31;507.437;19.098352;1;340440437;57.41;54.469;54.845;44.003;39.084;39.484;
2021-05-21;13:48:59;5;0.448;1014.57;1006.31;493.625;19.100806;1;340440439;56.935;54.014;54.386;44.003;39.079;39.45;
2021-05-21;13:49:01;5;0.448;1014.18;1006.33;511.25;19.117985;1;340440441;56.824;53.909;54.279;43.995;39.099;39.452;
2021-05-21;13:49:03;5;0.448;1014.46;1006.32;513.937;19.099825;1;340440443;57.21;54.278;54.651;43.996;39.09;39.468;
2021-05-21;13:49:05;5;0.447;1014.23;1006.33;507.562;19.097862;1;340440445;57.27;54.336;54.709;44.001;39.079;39.45;
2021-05-21;13:49:07;5;0.448;1014.41;1006.31;465.75;19.108169;1;340440447;57.605;54.657;55.033;43.996;39.074;39.432;
2021-05-21;13:49:09;5;0.448;1014.26;1006.35;523.625;19.095408;1;340440449;57.404;54.466;54.839;43.991;39.079;39.449;
2021-05-21;13:49:11;5;0.448;1014.43;1006.33;512.562;19.095899;1;340440451;57.255;54.321;54.695;43.999;39.079;39.415;
2021-05-21;13:49:13;5;0.447;1014.28;1006.34;468.25;19.093935;1;340440453;57.16;54.231;54.603;43.999;39.09;39.417;
2021-05-21;13:49:15;5;0.448;1014.45;1006.34;514.187;19.100316;1;340440455;57.195;54.265;54.637;44.0;39.084;39.433;
2021-05-21;13:49:17;5;0.448;1014.05;1006.33;469.687;19.097862;1;340440457;57.175;54.245;54.618;44.007;39.09;39.417;
2021-05-21;13:49:19;5;0.448;1014.34;1006.32;511.5;19.110132;1;340440459;57.124;54.196;54.569;43.999;39.074;39.432;
2021-05-21;13:49:21;5;0.447;1014.34;1006.33;517.75;19.09639;1;340440461;57.214;54.283;54.656;43.997;39.084;39.416;
2021-05-21;13:49:23;5;0.447;1014.15;1006.3;468.375;19.098353;1;340440463;57.28;54.344;54.719;43.999;39.079;39.415;
2021-05-21;13:49:25;5;0.447;1014.26;1006.34;500.812;19.111114;1;340440465;56.94;54.02;54.391;44.004;39.079;39.432;
2021-05-21;13:49:27;5;0.448;1014.09;1006.34;506.875;19.099825;1;340440467;56.665;53.757;54.126;43.999;39.079;39.415;
2021-05-21;13:49:29;5;0.448;1014.29;1006.31;475.937;19.109151;1;340440469;57.179;54.248;54.622;43.995;39.079;39.432;
2021-05-21;13:49:31;5;0.447;1014.08;1006.34;504.062;19.097862;1;340440471;57.629;54.681;55.056;44.004;39.079;39.467;
2021-05-21;13:49:33;5;0.447;1014.32;1006.33;499.187;19.099334;1;340440473;57.225;54.293;54.666;43.999;39.079;39.415;
2021-05-21;13:49:35;5;0.448;1014.22;1006.31;447.062;19.098352;1;340440475;56.86;53.942;54.314;44.002;39.084;39.416;
2021-05-21;13:49:37;5;0.448;1014.48;1006.33;517.0;19.106206;1;340440477;57.089;54.163;54.535;43.984;39.074;39.449;
2021-05-21;13:49:39;5;0.447;1014.0;1006.32;510.625;19.097371;1;340440479;56.875;53.957;54.328;44.0;39.09;39.417;
2021-05-21;13:49:41;5;0.448;1014.45;1006.31;457.125;19.100316;1;340440481;57.01;54.086;54.458;44.006;39.084;39.45;
2021-05-21;13:49:43;5;0.448;1014.04;1006.35;408.125;19.099334;1;340440483;56.524;53.622;53.99;43.99;39.074;39.432;
2021-05-21;13:49:45;5;0.447;1014.33;1006.35;478.812;19.101788;1;340440485;56.919;54.001;54.371;43.994;39.074;39.414;
2021-05-21;13:49:47;5;0.448;1014.09;1006.37;510.687;19.130747;1;340440487;56.774;53.863;54.231;44.004;39.079;39.415;
2021-05-21;13:49:49;5;0.448;1014.27;1006.34;507.625;19.100807;1;340440489;56.784;53.871;54.241;44.004;39.079;39.415;
2021-05-21;13:49:51;5;0.448;1014.14;1006.34;507.25;19.097372;1;340440491;56.875;53.958;54.328;44.0;39.074;39.414;
2021-05-21;13:49:53;5;0.448;1014.29;1006.32;513.312;19.09639;1;340440493;56.57;53.665;54.034;43.999;39.084;39.416;
2021-05-21;13:49:55;5;0.448;1014.19;1006.33;470.062;19.09688;1;340440495;56.805;53.89;54.26;44.0;39.069;39.449;
2021-05-21;13:49:57;5;0.448;1014.43;1006.35;491.25;19.115531;1;340440497;56.569;53.665;54.033;44.007;39.074;39.449;
2021-05-21;13:49:59;5;0.448;1014.3;1006.33;500.75;19.100316;1;340440499;56.569;53.664;54.033;44.011;39.084;39.416;
2021-05-21;13:50:01;5;0.448;1014.25;1006.32;500.75;19.100316;1;340440501;56.564;53.659;54.029;44.001;39.079;39.415;
2021-05-21;13:50:03;5;0.447;1014.36;1006.34;418.75;19.095899;1;340440503;56.67;53.761;54.131;43.994;39.079;39.415;
2021-05-21;13:50:05;5;0.448;1014.4;1006.31;506.875;19.126329;1;340440505;56.854;53.936;54.308;43.999;39.074;39.414;
2021-05-21;13:50:07;5;0.448;1014.42;1006.31;516.5;19.094917;1;340440507;56.899;53.979;54.351;43.994;39.074;39.432;
2021-05-21;13:50:09;5;0.448;1014.35;1006.35;452.625;19.09688;1;340440509;56.755;53.844;54.212;44.007;39.084;39.416;
2021-05-21;13:50:11;5;0.447;1014.51;1006.36;516.687;19.112095;1;340440511;56.71;53.801;54.169;43.996;39.079;39.45;
2021-05-21;13:50:13;5;0.448;1014.28;1006.35;485.937;19.097371;1;340440513;56.665;53.757;54.126;44.0;39.074;39.414;
2021-05-21;13:50:15;5;0.448;1014.49;1006.38;516.437;19.107187;1;340440515;56.525;53.625;53.99;43.995;39.079;39.398;
2021-05-21;13:50:17;5;0.448;1014.25;1006.3;504.0;19.098352;1;340440517;56.619;53.711;54.082;43.999;39.084;39.416;
2021-05-21;13:50:19;5;0.448;1014.61;1006.33;467.187;19.09639;1;340440519;56.724;53.813;54.183;44.001;39.069;39.414;
2021-05-21;13:50:21;5;0.448;1014.18;1006.33;480.75;19.101298;1;340440521;56.725;53.814;54.183;43.999;39.079;39.415;
2021-05-21;13:50:23;5;0.447;1014.33;1006.36;514.0;19.095898;1;340440523;56.795;53.882;54.251;43.977;39.079;39.415;
2021-05-21;13:50:25;5;0.447;1014.11;1006.36;440.437;19.095899;1;340440525;56.474;53.575;53.942;44.002;39.079;39.415;
2021-05-21;13:50:27;5;0.447;1014.37;1006.37;482.75;19.103261;1;340440527;56.814;53.901;54.27;44.004;39.079;39.415;
2021-05-21;13:50:29;5;0.448;1014.19;1006.36;504.937;19.130256;1;340440529;56.634;53.728;54.096;44.006;39.079;39.415;
